occurrence_id	block_id	assembly_version	replicon_accession	bioproject_accession	organism_harmonized	genus	frozen_group	determinant_name	gene_family	portability_class	topology	wrapped_circular	truncated	block_n_args	weight_block_balanced	s2_selected	dist_any_bp	dist_is_bp	dist_integrase_bp	censored_any	censored_is	censored_integrase	overlap_zero	in_block_feature_beyond_window
GCA_009914415.1|CP045129.1|tet(X3)|2894837|2896000	blk000876	GCA_009914415.1	CP045129.1	PRJNA577003	Acinetobacter indicus	Acinetobacter	other	tet(X3)	tet(X3)	B	circular	no	no	4	0.25	1	152	152	190	0	0	0	0	0
GCA_009914415.1|CP045129.1|aph(6)-Id|2898908|2899741	blk000876	GCA_009914415.1	CP045129.1	PRJNA577003	Acinetobacter indicus	Acinetobacter	other	aph(6)-Id	aph(6)	B	circular	no	no	4	0.25	0	170	170	2053	0	0	0	0	0
GCA_009914415.1|CP045129.1|aph(3'')-Ib|2899744|2900544	blk000876	GCA_009914415.1	CP045129.1	PRJNA577003	Acinetobacter indicus	Acinetobacter	other	aph(3'')-Ib	aph(3'')	B	circular	no	no	4	0.25	0	102	102	2889	0	0	0	0	0
GCA_009914415.1|CP045129.1|aac(3)-IId|2921389|2922246	blk000877	GCA_009914415.1	CP045129.1	PRJNA577003	Acinetobacter indicus	Acinetobacter	other	aac(3)-IId	aac(3)	B	circular	no	no	1	1.0	1	133	133		0	0	1	0	0
GCA_009914375.1|CP045135.1|aph(3'')-Ib|883282|884082	blk000878	GCA_009914375.1	CP045135.1	PRJNA576998	Acinetobacter indicus	Acinetobacter	other	aph(3'')-Ib	aph(3'')	B	circular	no	no	3	0.3333333333333333	0	102	102		0	0	1	0	0
GCA_009914375.1|CP045135.1|aph(6)-Id|884085|884918	blk000878	GCA_009914375.1	CP045135.1	PRJNA576998	Acinetobacter indicus	Acinetobacter	other	aph(6)-Id	aph(6)	B	circular	no	no	3	0.3333333333333333	1	170	170		0	0	1	0	0
GCA_009914375.1|CP045135.1|sul2|887258|888070	blk000878	GCA_009914375.1	CP045135.1	PRJNA576998	Acinetobacter indicus	Acinetobacter	other	sul2	sul2	B	circular	no	no	3	0.3333333333333333	0	568	568		0	0	1	0	0
GCA_009914475.1|CP045198.1|aac(3)-IId|2596921|2597778	blk000879	GCA_009914475.1	CP045198.1	PRJNA577018	Acinetobacter indicus	Acinetobacter	other	aac(3)-IId	aac(3)	B	circular	no	no	1	1.0	1	133	133		0	0	1	0	0
GCA_009914475.1|CP045198.1|aph(3'')-Ib|2618623|2619423	blk000880	GCA_009914475.1	CP045198.1	PRJNA577018	Acinetobacter indicus	Acinetobacter	other	aph(3'')-Ib	aph(3'')	B	circular	no	no	4	0.25	0	102	102	2889	0	0	0	0	0
GCA_009914475.1|CP045198.1|aph(6)-Id|2619426|2620259	blk000880	GCA_009914475.1	CP045198.1	PRJNA577018	Acinetobacter indicus	Acinetobacter	other	aph(6)-Id	aph(6)	B	circular	no	no	4	0.25	0	170	170	2053	0	0	0	0	0
GCA_009914475.1|CP045198.1|tet(X3)|2623167|2624330	blk000880	GCA_009914475.1	CP045198.1	PRJNA577018	Acinetobacter indicus	Acinetobacter	other	tet(X3)	tet(X3)	B	circular	no	no	4	0.25	1	152	152	190	0	0	0	0	0
GCA_009914475.1|CP045198.1|sul2|2627712|2628524	blk000880	GCA_009914475.1	CP045198.1	PRJNA577018	Acinetobacter indicus	Acinetobacter	other	sul2	sul2	B	circular	no	no	4	0.25	0	90	90	4735	0	0	0	0	0
GCA_009833005.1|CP045428.1|blaOXA-684|1511173|1511994	blk000881	GCA_009833005.1	CP045428.1	PRJNA575861	Acinetobacter baumannii	Acinetobacter	A. baumannii	blaOXA-684	blaOXA	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCA_009833005.1|CP045428.1|blaADC-378|2428287|2429435	blk000882	GCA_009833005.1	CP045428.1	PRJNA575861	Acinetobacter baumannii	Acinetobacter	A. baumannii	blaADC-378	blaADC	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCA_009833005.1|CP045428.1|ant(3'')-IIa|3697011|3697796	blk000883	GCA_009833005.1	CP045428.1	PRJNA575861	Acinetobacter baumannii	Acinetobacter	A. baumannii	ant(3'')-IIa	ant(3'')	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCA_009455505.1|CP045528.1|blaOXA-66|173994|174815	blk000884	GCA_009455505.1	CP045528.1	PRJNA472798	Acinetobacter baumannii	Acinetobacter	A. baumannii	blaOXA-66	blaOXA	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCA_009455505.1|CP045528.1|mph(E)|1054899|1055780	blk000885	GCA_009455505.1	CP045528.1	PRJNA472798	Acinetobacter baumannii	Acinetobacter	A. baumannii	mph(E)	mph(E)	B	circular	no	no	8	0.125	0	647	647		0	0	1	0	0
GCA_009455505.1|CP045528.1|msr(E)|1055839|1057311	blk000885	GCA_009455505.1	CP045528.1	PRJNA472798	Acinetobacter baumannii	Acinetobacter	A. baumannii	msr(E)	msr(E)	B	circular	no	no	8	0.125	1	399	399		0	0	1	0	0
GCA_009455505.1|CP045528.1|armA|1059613|1060383	blk000885	GCA_009455505.1	CP045528.1	PRJNA472798	Acinetobacter baumannii	Acinetobacter	A. baumannii	armA	armA	B	circular	no	no	8	0.125	0	326	326	6997	0	0	0	0	0
GCA_009455505.1|CP045528.1|sul1|1063731|1064567	blk000885	GCA_009455505.1	CP045528.1	PRJNA472798	Acinetobacter baumannii	Acinetobacter	A. baumannii	sul1	sul1	B	circular	no	no	8	0.125	0	408	408	2813	0	0	0	0	0
GCA_009455505.1|CP045528.1|aadA1|1065075|1065863	blk000885	GCA_009455505.1	CP045528.1	PRJNA472798	Acinetobacter baumannii	Acinetobacter	A. baumannii	aadA1	aadA1	B	circular	no	no	8	0.125	0	1517	1517	1517	0	0	0	0	0
GCA_009455505.1|CP045528.1|catB8|1065924|1066553	blk000885	GCA_009455505.1	CP045528.1	PRJNA472798	Acinetobacter baumannii	Acinetobacter	A. baumannii	catB8	catB8	B	circular	no	no	8	0.125	0	827	827	827	0	0	0	0	0
GCA_009455505.1|CP045528.1|aac(6')-Ib'|1066649|1067200	blk000885	GCA_009455505.1	CP045528.1	PRJNA472798	Acinetobacter baumannii	Acinetobacter	A. baumannii	aac(6')-Ib'	aac(6')-Ib'	B	circular	no	no	8	0.125	0	180	180	180	0	0	0	0	0
GCA_009455505.1|CP045528.1|aph(3')-Ia|1069050|1069862	blk000885	GCA_009455505.1	CP045528.1	PRJNA472798	Acinetobacter baumannii	Acinetobacter	A. baumannii	aph(3')-Ia	aph(3')	B	circular	no	no	8	0.125	0	116	116	711	0	0	0	0	0
GCA_009455505.1|CP045528.1|aph(3'')-Ib|2145452|2146252	blk000886	GCA_009455505.1	CP045528.1	PRJNA472798	Acinetobacter baumannii	Acinetobacter	A. baumannii	aph(3'')-Ib	aph(3'')	B	circular	no	no	3	0.3333333333333333	1	1394	1394		0	0	1	0	0
GCA_009455505.1|CP045528.1|aph(6)-Id|2146255|2147088	blk000886	GCA_009455505.1	CP045528.1	PRJNA472798	Acinetobacter baumannii	Acinetobacter	A. baumannii	aph(6)-Id	aph(6)	B	circular	no	no	3	0.3333333333333333	0	558	558		0	0	1	0	0
GCA_009455505.1|CP045528.1|tet(B)|2150464|2151663	blk000886	GCA_009455505.1	CP045528.1	PRJNA472798	Acinetobacter baumannii	Acinetobacter	A. baumannii	tet(B)	tet(B)	B	circular	no	no	3	0.3333333333333333	0	1325	1325		0	0	1	0	0
GCA_009455505.1|CP045528.1|ant(3'')-IIa|2232872|2233657	blk000887	GCA_009455505.1	CP045528.1	PRJNA472798	Acinetobacter baumannii	Acinetobacter	A. baumannii	ant(3'')-IIa	ant(3'')	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCA_009455505.1|CP045528.1|blaOXA|2545348|2545863	blk000888	GCA_009455505.1	CP045528.1	PRJNA472798	Acinetobacter baumannii	Acinetobacter	A. baumannii	blaOXA	blaOXA	B	circular	no	no	1	1.0	1	106	106		0	0	1	0	0
GCA_009455505.1|CP045528.1|blaOXA-23|2790351|2791169	blk000889	GCA_009455505.1	CP045528.1	PRJNA472798	Acinetobacter baumannii	Acinetobacter	A. baumannii	blaOXA-23	blaOXA	B	circular	no	no	1	1.0	1	106	106		0	0	1	0	0
GCA_009455505.1|CP045528.1|blaADC-30|3594120|3595268	blk000890	GCA_009455505.1	CP045528.1	PRJNA472798	Acinetobacter baumannii	Acinetobacter	A. baumannii	blaADC-30	blaADC	B	circular	no	no	1	1.0	1	81	81		0	0	1	0	0
GCA_009588945.1|CP045560.1|blaADC-334|2784753|2785901	blk000891	GCA_009588945.1	CP045560.1	PRJNA576555	Acinetobacter nosocomialis	Acinetobacter	other	blaADC-334	blaADC	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCA_023981045.1|CP045645.1|ant(3'')-IIa|153334|154119	blk000892	GCA_023981045.1	CP045645.1	PRJNA580046	Acinetobacter baumannii	Acinetobacter	A. baumannii	ant(3'')-IIa	ant(3'')	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCA_023981045.1|CP045645.1|blaOXA-23|1054074|1054892	blk000893	GCA_023981045.1	CP045645.1	PRJNA580046	Acinetobacter baumannii	Acinetobacter	A. baumannii	blaOXA-23	blaOXA	B	circular	no	no	1	1.0	1	106	106	8496	0	0	0	0	0
GCA_023981045.1|CP045645.1|blaOXA-68|1855775|1856596	blk000894	GCA_023981045.1	CP045645.1	PRJNA580046	Acinetobacter baumannii	Acinetobacter	A. baumannii	blaOXA-68	blaOXA	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCA_023981045.1|CP045645.1|mph(E)|2347100|2347981	blk000895	GCA_023981045.1	CP045645.1	PRJNA580046	Acinetobacter baumannii	Acinetobacter	A. baumannii	mph(E)	mph(E)	B	circular	no	no	11	0.09090909090909091	0	647	647		0	0	1	0	0
GCA_023981045.1|CP045645.1|msr(E)|2348040|2349512	blk000895	GCA_023981045.1	CP045645.1	PRJNA580046	Acinetobacter baumannii	Acinetobacter	A. baumannii	msr(E)	msr(E)	B	circular	no	no	11	0.09090909090909091	0	399	399		0	0	1	0	0
GCA_023981045.1|CP045645.1|armA|2351814|2352584	blk000895	GCA_023981045.1	CP045645.1	PRJNA580046	Acinetobacter baumannii	Acinetobacter	A. baumannii	armA	armA	B	circular	no	no	11	0.09090909090909091	0	326	326		0	0	1	0	0
GCA_023981045.1|CP045645.1|sul1|2356275|2356766	blk000895	GCA_023981045.1	CP045645.1	PRJNA580046	Acinetobacter baumannii	Acinetobacter	A. baumannii	sul1	sul1	B	circular	no	no	11	0.09090909090909091	1	752	752		0	0	1	0	0
GCA_023981045.1|CP045645.1|blaPER-1|2361715|2362638	blk000895	GCA_023981045.1	CP045645.1	PRJNA580046	Acinetobacter baumannii	Acinetobacter	A. baumannii	blaPER-1	blaPER	B	circular	no	no	11	0.09090909090909091	0	359	359		0	0	1	0	0
GCA_023981045.1|CP045645.1|sul1|2364946|2365782	blk000895	GCA_023981045.1	CP045645.1	PRJNA580046	Acinetobacter baumannii	Acinetobacter	A. baumannii	sul1	sul1	B	circular	no	no	11	0.09090909090909091	0	408	408	9658	0	0	0	0	0
GCA_023981045.1|CP045645.1|aadA1|2366290|2367078	blk000895	GCA_023981045.1	CP045645.1	PRJNA580046	Acinetobacter baumannii	Acinetobacter	A. baumannii	aadA1	aadA1	B	circular	no	no	11	0.09090909090909091	0	1752	1752	8362	0	0	0	0	0
GCA_023981045.1|CP045645.1|cmlA1|2367174|2368430	blk000895	GCA_023981045.1	CP045645.1	PRJNA580046	Acinetobacter baumannii	Acinetobacter	A. baumannii	cmlA1	cmlA1	B	circular	no	no	11	0.09090909090909091	0	2636	2636	7010	0	0	0	0	0
GCA_023981045.1|CP045645.1|aadA2|2368695|2369483	blk000895	GCA_023981045.1	CP045645.1	PRJNA580046	Acinetobacter baumannii	Acinetobacter	A. baumannii	aadA2	aadA2	B	circular	no	no	11	0.09090909090909091	0	2070	2070	5957	0	0	0	0	0
GCA_023981045.1|CP045645.1|blaCARB-2|2369604|2370467	blk000895	GCA_023981045.1	CP045645.1	PRJNA580046	Acinetobacter baumannii	Acinetobacter	A. baumannii	blaCARB-2	blaCARB	B	circular	no	no	11	0.09090909090909091	0	1086	1086	4973	0	0	0	0	0
GCA_023981045.1|CP045645.1|ere(B)|2373411|2374667	blk000895	GCA_023981045.1	CP045645.1	PRJNA580046	Acinetobacter baumannii	Acinetobacter	A. baumannii	ere(B)	ere(B)	B	circular	no	no	11	0.09090909090909091	0	326	326	773	0	0	0	0	0
GCA_023981045.1|CP045645.1|blaADC-76|2989369|2990517	blk000896	GCA_023981045.1	CP045645.1	PRJNA580046	Acinetobacter baumannii	Acinetobacter	A. baumannii	blaADC-76	blaADC	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCA_023981045.1|CP045645.1|sul2|3120344|3121156	blk000897	GCA_023981045.1	CP045645.1	PRJNA580046	Acinetobacter baumannii	Acinetobacter	A. baumannii	sul2	sul2	B	circular	no	no	4	0.25	1	93	93		0	0	1	0	0
GCA_023981045.1|CP045645.1|tet(B)|3121777|3122979	blk000897	GCA_023981045.1	CP045645.1	PRJNA580046	Acinetobacter baumannii	Acinetobacter	A. baumannii	tet(B)	tet(B)	B	circular	no	no	4	0.25	0	1325	1325		0	0	1	0	0
GCA_023981045.1|CP045645.1|aph(6)-Id|3126355|3127188	blk000897	GCA_023981045.1	CP045645.1	PRJNA580046	Acinetobacter baumannii	Acinetobacter	A. baumannii	aph(6)-Id	aph(6)	B	circular	no	no	4	0.25	0	558	558		0	0	1	0	0
GCA_023981045.1|CP045645.1|aph(3'')-Ib|3127191|3127991	blk000897	GCA_023981045.1	CP045645.1	PRJNA580046	Acinetobacter baumannii	Acinetobacter	A. baumannii	aph(3'')-Ib	aph(3'')	B	circular	no	no	4	0.25	0	1394	1394		0	0	1	0	0
GCA_009676805.1|CP046045.1|aph(3')-Ia|163890|164702	blk000898	GCA_009676805.1	CP046045.1	PRJNA588381	Acinetobacter towneri	Acinetobacter	other	aph(3')-Ia	aph(3')	B	circular	no	no	12	0.08333333333333333	0	67	67	717	0	0	0	0	0
GCA_009676805.1|CP046045.1|dfrA16|166219|166689	blk000898	GCA_009676805.1	CP046045.1	PRJNA588381	Acinetobacter towneri	Acinetobacter	other	dfrA16	dfrA16	B	circular	no	no	12	0.08333333333333333	0	156	156	156	0	0	0	0	0
GCA_009676805.1|CP046045.1|blaCARB-2|166857|167720	blk000898	GCA_009676805.1	CP046045.1	PRJNA588381	Acinetobacter towneri	Acinetobacter	other	blaCARB-2	blaCARB	B	circular	no	no	12	0.08333333333333333	0	794	794	794	0	0	0	0	0
GCA_009676805.1|CP046045.1|aadA2|167841|168629	blk000898	GCA_009676805.1	CP046045.1	PRJNA588381	Acinetobacter towneri	Acinetobacter	other	aadA2	aadA2	B	circular	no	no	12	0.08333333333333333	0	1778	1778	1778	0	0	0	0	0
GCA_009676805.1|CP046045.1|cmlA6|168894|170150	blk000898	GCA_009676805.1	CP046045.1	PRJNA588381	Acinetobacter towneri	Acinetobacter	other	cmlA6	cmlA6	B	circular	no	no	12	0.08333333333333333	0	2831	2831	2831	0	0	0	0	0
GCA_009676805.1|CP046045.1|aadA1|170246|171034	blk000898	GCA_009676805.1	CP046045.1	PRJNA588381	Acinetobacter towneri	Acinetobacter	other	aadA1	aadA1	B	circular	no	no	12	0.08333333333333333	0	2105	2105	4183	0	0	0	0	0
GCA_009676805.1|CP046045.1|sul1|171542|172378	blk000898	GCA_009676805.1	CP046045.1	PRJNA588381	Acinetobacter towneri	Acinetobacter	other	sul1	sul1	B	circular	no	no	12	0.08333333333333333	0	761	761	5479	0	0	0	0	0
GCA_009676805.1|CP046045.1|floR|187192|188403	blk000898	GCA_009676805.1	CP046045.1	PRJNA588381	Acinetobacter towneri	Acinetobacter	other	floR	floR	B	circular	no	no	12	0.08333333333333333	0	448	448		0	0	1	0	0
GCA_009676805.1|CP046045.1|tet(X4)|191963|193117	blk000898	GCA_009676805.1	CP046045.1	PRJNA588381	Acinetobacter towneri	Acinetobacter	other	tet(X4)	tet(X4)	B	circular	no	no	12	0.08333333333333333	1	342	342		0	0	1	0	0
GCA_009676805.1|CP046045.1|sul2|197451|198263	blk000898	GCA_009676805.1	CP046045.1	PRJNA588381	Acinetobacter towneri	Acinetobacter	other	sul2	sul2	B	circular	no	no	12	0.08333333333333333	0	90	90		0	0	1	0	0
GCA_009676805.1|CP046045.1|aph(3'')-Ib|202517|203317	blk000898	GCA_009676805.1	CP046045.1	PRJNA588381	Acinetobacter towneri	Acinetobacter	other	aph(3'')-Ib	aph(3'')	B	circular	no	no	12	0.08333333333333333	0	66	66		0	0	1	0	0
GCA_009676805.1|CP046045.1|aph(6)-Id|203320|204153	blk000898	GCA_009676805.1	CP046045.1	PRJNA588381	Acinetobacter towneri	Acinetobacter	other	aph(6)-Id	aph(6)	B	circular	no	no	12	0.08333333333333333	0	869	869		0	0	1	0	0
GCA_009730095.1|CP046296.1|blaOXA|1775312|1776148	blk000899	GCA_009730095.1	CP046296.1	PRJNA231221	Acinetobacter lwoffii	Acinetobacter	other	blaOXA	blaOXA	B	circular	no	no	1	1.0	1	3608	3608		0	0	1	0	0
GCA_009730095.1|CP046296.1|dfr|2233727|2234236	blk000900	GCA_009730095.1	CP046296.1	PRJNA231221	Acinetobacter lwoffii	Acinetobacter	other	dfr	dfr	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCA_009740145.1|CP046536.1|ant(3'')-IIa|109965|110750	blk000901	GCA_009740145.1	CP046536.1	PRJNA593376	Acinetobacter baumannii	Acinetobacter	A. baumannii	ant(3'')-IIa	ant(3'')	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCA_009740145.1|CP046536.1|blaOXA-121|1639050|1639871	blk000902	GCA_009740145.1	CP046536.1	PRJNA593376	Acinetobacter baumannii	Acinetobacter	A. baumannii	blaOXA-121	blaOXA	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCA_009740145.1|CP046536.1|blaADC-163|2567889|2569037	blk000903	GCA_009740145.1	CP046536.1	PRJNA593376	Acinetobacter baumannii	Acinetobacter	A. baumannii	blaADC-163	blaADC	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCA_030585345.1|CP046546.1|ant(3'')-IIa|151215|152000	blk000904	GCA_030585345.1	CP046546.1	PRJNA557486	Acinetobacter baumannii	Acinetobacter	A. baumannii	ant(3'')-IIa	ant(3'')	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCA_030585345.1|CP046546.1|ant(2'')-Ia|1597923|1598453	blk000905	GCA_030585345.1	CP046546.1	PRJNA557486	Acinetobacter baumannii	Acinetobacter	A. baumannii	ant(2'')-Ia	ant(2'')	B	circular	no	no	3	0.3333333333333333	0	312	312	312	0	0	0	0	0
GCA_030585345.1|CP046546.1|aadA2|1598514|1599302	blk000905	GCA_030585345.1	CP046546.1	PRJNA557486	Acinetobacter baumannii	Acinetobacter	A. baumannii	aadA2	aadA2	B	circular	no	no	3	0.3333333333333333	1	903	903	903	0	0	0	0	0
GCA_030585345.1|CP046546.1|sul1|1599810|1600646	blk000905	GCA_030585345.1	CP046546.1	PRJNA557486	Acinetobacter baumannii	Acinetobacter	A. baumannii	sul1	sul1	B	circular	no	no	3	0.3333333333333333	0	1166	1166	2199	0	0	0	0	0
GCA_030585345.1|CP046546.1|blaOXA|1807095|1807916	blk000906	GCA_030585345.1	CP046546.1	PRJNA557486	Acinetobacter baumannii	Acinetobacter	A. baumannii	blaOXA	blaOXA	B	circular	no	no	1	1.0	1	79	79		0	0	1	0	0
GCA_030585345.1|CP046546.1|blaADC|2770624|2771772	blk000907	GCA_030585345.1	CP046546.1	PRJNA557486	Acinetobacter baumannii	Acinetobacter	A. baumannii	blaADC	blaADC	B	circular	no	no	1	1.0	1	81	81		0	0	1	0	0
GCA_030585345.1|CP046546.1|blaOXA|3836169|3836990	blk000908	GCA_030585345.1	CP046546.1	PRJNA557486	Acinetobacter baumannii	Acinetobacter	A. baumannii	blaOXA	blaOXA	B	circular	no	no	1	1.0	1	79	79		0	0	1	0	0
GCA_030585365.1|CP046549.1|blaADC|1192549|1193697	blk000909	GCA_030585365.1	CP046549.1	PRJNA557486	Acinetobacter baumannii	Acinetobacter	A. baumannii	blaADC	blaADC	B	circular	no	no	1	1.0	1	81	81		0	0	1	0	0
GCA_030585365.1|CP046549.1|armA|1371934|1372512	blk000910	GCA_030585365.1	CP046549.1	PRJNA557486	Acinetobacter baumannii	Acinetobacter	A. baumannii	armA	armA	B	circular	no	no	3	0.3333333333333333	0	53	53		0	0	1	0	0
GCA_030585365.1|CP046549.1|msr(E)|1374814|1376286	blk000910	GCA_030585365.1	CP046549.1	PRJNA557486	Acinetobacter baumannii	Acinetobacter	A. baumannii	msr(E)	msr(E)	B	circular	no	no	3	0.3333333333333333	0	399	399		0	0	1	0	0
GCA_030585365.1|CP046549.1|mph(E)|1376345|1377226	blk000910	GCA_030585365.1	CP046549.1	PRJNA557486	Acinetobacter baumannii	Acinetobacter	A. baumannii	mph(E)	mph(E)	B	circular	no	no	3	0.3333333333333333	1	132	132		0	0	1	0	0
GCA_030585365.1|CP046549.1|blaOXA-829|2203582|2204403	blk000911	GCA_030585365.1	CP046549.1	PRJNA557486	Acinetobacter baumannii	Acinetobacter	A. baumannii	blaOXA-829	blaOXA	B	circular	no	no	1	1.0	1	79	79		0	0	1	0	0
GCA_030585365.1|CP046549.1|sul1|2410854|2411690	blk000912	GCA_030585365.1	CP046549.1	PRJNA557486	Acinetobacter baumannii	Acinetobacter	A. baumannii	sul1	sul1	B	circular	no	no	4	0.25	0	1166	1166	2199	0	0	0	0	0
GCA_030585365.1|CP046549.1|aadA2|2412198|2412986	blk000912	GCA_030585365.1	CP046549.1	PRJNA557486	Acinetobacter baumannii	Acinetobacter	A. baumannii	aadA2	aadA2	B	circular	no	no	4	0.25	0	903	903	903	0	0	0	0	0
GCA_030585365.1|CP046549.1|ant(2'')-Ia|2413047|2413577	blk000912	GCA_030585365.1	CP046549.1	PRJNA557486	Acinetobacter baumannii	Acinetobacter	A. baumannii	ant(2'')-Ia	ant(2'')	B	circular	no	no	4	0.25	1	312	312	312	0	0	0	0	0
GCA_030585365.1|CP046549.1|aph(3')-Ia|2416160|2416972	blk000912	GCA_030585365.1	CP046549.1	PRJNA557486	Acinetobacter baumannii	Acinetobacter	A. baumannii	aph(3')-Ia	aph(3')	B	circular	no	no	4	0.25	0	130	130	1405	0	0	0	0	0
GCA_030585365.1|CP046549.1|aph(3')-VIa|3277083|3277859	blk000913	GCA_030585365.1	CP046549.1	PRJNA557486	Acinetobacter baumannii	Acinetobacter	A. baumannii	aph(3')-VIa	aph(3')	B	circular	no	no	1	1.0	1	101	101		0	0	1	0	0
GCA_030585365.1|CP046549.1|ant(3'')-IIa|3855945|3856730	blk000914	GCA_030585365.1	CP046549.1	PRJNA557486	Acinetobacter baumannii	Acinetobacter	A. baumannii	ant(3'')-IIa	ant(3'')	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCA_030585405.1|CP046552.1|ant(3'')-IIa|151199|151984	blk000915	GCA_030585405.1	CP046552.1	PRJNA557486	Acinetobacter baumannii	Acinetobacter	A. baumannii	ant(3'')-IIa	ant(3'')	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCA_030585405.1|CP046552.1|ant(2'')-Ia|1564779|1565309	blk000916	GCA_030585405.1	CP046552.1	PRJNA557486	Acinetobacter baumannii	Acinetobacter	A. baumannii	ant(2'')-Ia	ant(2'')	B	circular	no	no	3	0.3333333333333333	1	312	312	312	0	0	0	0	0
GCA_030585405.1|CP046552.1|aadA2|1565370|1566158	blk000916	GCA_030585405.1	CP046552.1	PRJNA557486	Acinetobacter baumannii	Acinetobacter	A. baumannii	aadA2	aadA2	B	circular	no	no	3	0.3333333333333333	0	903	903	903	0	0	0	0	0
GCA_030585405.1|CP046552.1|sul1|1566666|1567502	blk000916	GCA_030585405.1	CP046552.1	PRJNA557486	Acinetobacter baumannii	Acinetobacter	A. baumannii	sul1	sul1	B	circular	no	no	3	0.3333333333333333	0	1167	1167	2199	0	0	0	0	0
GCA_030585405.1|CP046552.1|blaOXA-829|1773560|1774381	blk000917	GCA_030585405.1	CP046552.1	PRJNA557486	Acinetobacter baumannii	Acinetobacter	A. baumannii	blaOXA-829	blaOXA	B	circular	no	no	1	1.0	1	79	79		0	0	1	0	0
GCA_030585405.1|CP046552.1|blaADC|2747608|2748756	blk000918	GCA_030585405.1	CP046552.1	PRJNA557486	Acinetobacter baumannii	Acinetobacter	A. baumannii	blaADC	blaADC	B	circular	no	no	1	1.0	1	81	81		0	0	1	0	0
GCA_030585385.1|CP046554.1|ant(3'')-IIa|151189|151974	blk000919	GCA_030585385.1	CP046554.1	PRJNA557486	Acinetobacter baumannii	Acinetobacter	A. baumannii	ant(3'')-IIa	ant(3'')	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCA_030585385.1|CP046554.1|ant(2'')-Ia|1599512|1600042	blk000920	GCA_030585385.1	CP046554.1	PRJNA557486	Acinetobacter baumannii	Acinetobacter	A. baumannii	ant(2'')-Ia	ant(2'')	B	circular	no	no	3	0.3333333333333333	1	312	312	312	0	0	0	0	0
GCA_030585385.1|CP046554.1|aadA2|1600103|1600891	blk000920	GCA_030585385.1	CP046554.1	PRJNA557486	Acinetobacter baumannii	Acinetobacter	A. baumannii	aadA2	aadA2	B	circular	no	no	3	0.3333333333333333	0	903	903	903	0	0	0	0	0
GCA_030585385.1|CP046554.1|sul1|1601399|1602235	blk000920	GCA_030585385.1	CP046554.1	PRJNA557486	Acinetobacter baumannii	Acinetobacter	A. baumannii	sul1	sul1	B	circular	no	no	3	0.3333333333333333	0	1166	1166	2199	0	0	0	0	0
GCA_030585385.1|CP046554.1|blaOXA-829|1808548|1809369	blk000921	GCA_030585385.1	CP046554.1	PRJNA557486	Acinetobacter baumannii	Acinetobacter	A. baumannii	blaOXA-829	blaOXA	B	circular	no	no	1	1.0	1	79	79		0	0	1	0	0
GCA_030585385.1|CP046554.1|blaADC|2782303|2783451	blk000922	GCA_030585385.1	CP046554.1	PRJNA557486	Acinetobacter baumannii	Acinetobacter	A. baumannii	blaADC	blaADC	B	circular	no	no	1	1.0	1	81	81		0	0	1	0	0
GCA_010918035.1|CP046595.1|floR|2903272|2903979	blk000923	GCA_010918035.1	CP046595.1	PRJNA558439	Acinetobacter indicus	Acinetobacter	other	floR	floR	B	circular	no	no	1	1.0	1	152	152		0	0	1	0	0
GCA_009759685.1|CP046654.1|blaADC-158|194052|195200	blk000924	GCA_009759685.1	CP046654.1	PRJNA577968	Acinetobacter baumannii	Acinetobacter	A. baumannii	blaADC-158	blaADC	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCA_009759685.1|CP046654.1|sul2|1404823|1405635	blk000925	GCA_009759685.1	CP046654.1	PRJNA577968	Acinetobacter baumannii	Acinetobacter	A. baumannii	sul2	sul2	B	circular	no	no	1	1.0	1	568	568		0	0	1	0	0
GCA_009759685.1|CP046654.1|ant(3'')-IIa|1528443|1529228	blk000926	GCA_009759685.1	CP046654.1	PRJNA577968	Acinetobacter baumannii	Acinetobacter	A. baumannii	ant(3'')-IIa	ant(3'')	A	circular	no	no	1	1.0	1				1	1	1	0	0
GCA_009759685.1|CP046654.1|blaOXA-98|3190156|3190977	blk000927	GCA_009759685.1	CP046654.1	PRJNA577968	Acinetobacter baumannii	Acinetobacter	A. baumannii	blaOXA-98	blaOXA	A	circular	no	no	1	1.0	1				1	1	1	0	0
