occurrence_id	block_id	bioproject_accession	organism_harmonized	genus	frozen_group	portability_class	weight_block_balanced	nmdist_dist_any_bp	nmdist_censored	endpoint_state	nmis_dist_bp	nmis_censored	n_complete_contained	n_complete_crossing	n_partial_or_boundary
GCA_022459055.1|CP091359.1|mph(E)|2557212|2558093	blk002395	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.3333333333333333	647	0	complete_and_fully_contained	1879	0	2	0	0
GCA_022459055.1|CP091359.1|msr(E)|2558152|2559624	blk002395	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.3333333333333333	399	0	complete_and_fully_contained	348	0	2	0	0
GCA_022459055.1|CP091359.1|armA|2561926|2562696	blk002395	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.3333333333333333	326	0	complete_and_fully_contained	0	0	2	0	0
GCA_022459055.1|CP091359.1|blaADC-73|2738771|2739919	blk002396	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	1.0	81	0	no_structurally_resolved_IS		1	0	0	0
GCA_022459075.1|CP091360.1|ant(3'')-IIa|178997|179782	blk002397	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCA_022459075.1|CP091360.1|blaOXA-68|1938839|1939660	blk002398	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCA_022459075.1|CP091360.1|blaADC-76|2878288|2879436	blk002399	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCA_022459095.1|CP091361.1|blaOXA-94|684019|684840	blk002400	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	1.0	79	0	no_structurally_resolved_IS		1	0	0	0
GCA_022459095.1|CP091361.1|sul2|951560|952372	blk002401	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.25	90	0	complete_and_fully_contained	438	0	3	1	3
GCA_022459095.1|CP091361.1|msr(E)|961217|962689	blk002401	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.25	1035	0	complete_and_fully_contained	1017	0	3	1	3
GCA_022459095.1|CP091361.1|mph(E)|962748|963629	blk002401	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.25	95	0	complete_and_fully_contained	77	0	3	1	3
GCA_022459095.1|CP091361.1|blaADC|965195|966055	blk002401	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.25	381	0	complete_and_fully_contained	310	0	2	2	3
GCA_022459095.1|CP091361.1|blaADC-80|1071651|1072799	blk002402	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCA_022459095.1|CP091361.1|ble|2156139|2156501	blk002403	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.3333333333333333	917	0	complete_and_fully_contained	910	0	4	0	3
GCA_022459095.1|CP091361.1|blaNDM-1|2156508|2157317	blk002403	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.3333333333333333	101	0	complete_and_fully_contained	94	0	4	0	3
GCA_022459095.1|CP091361.1|aph(3')-VI|2158598|2159374	blk002403	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.3333333333333333	106	0	complete_and_fully_contained	84	0	4	0	3
GCA_022459095.1|CP091361.1|ant(3'')-IIa|2434445|2435230	blk002404	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCA_022459095.1|CP091361.1|floR|3679728|3680939	blk002405	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.5	152	0	complete_and_fully_contained	281	0	4	0	1
GCA_022459095.1|CP091361.1|blaADC-176|3685495|3686658	blk002405	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.5	79	0	complete_and_fully_contained	8	0	4	0	1
GCA_022459115.2|CP091362.1|blaADC-74|982005|983153	blk002406	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	1.0	81	0	complete_and_fully_contained	39	0	2	0	0
GCA_022459115.2|CP091362.1|ant(3'')-IIa|2342253|2343038	blk002407	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCA_022459115.2|CP091362.1|aph(3')-Ia|2420396|2421208	blk002408	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.25	130	0	complete_and_fully_contained	67	0	2	2	2
GCA_022459115.2|CP091362.1|sul1|2432907|2433743	blk002408	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.25	1298	0	complete_and_fully_contained	4529	0	2	2	2
GCA_022459115.2|CP091362.1|aadA1|2434251|2435039	blk002408	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.25	1679	0	complete_and_fully_contained	3233	0	2	2	2
GCA_022459115.2|CP091362.1|aac(3)-Ia|2436086|2436547	blk002408	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.25	171	0	complete_and_fully_contained	1725	0	2	2	2
GCA_022459115.2|CP091362.1|blaOXA-66|3946276|3947097	blk002409	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCA_022459135.1|CP091363.1|blaOXA-66|896913|897734	blk002410	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	1.0	6930	0	partial_or_boundary_limited		1	0	0	1
GCA_022459135.1|CP091363.1|blaTEM-1|1346640|1347497	blk002411	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	1.0	74	0	complete_and_fully_contained	22	0	3	0	0
GCA_022459135.1|CP091363.1|aph(3'')-Ib|2340860|2341660	blk002412	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.2	1394	0	complete_and_fully_contained	971	0	2	2	0
GCA_022459135.1|CP091363.1|aph(6)-Id|2341663|2342496	blk002412	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.2	558	0	complete_and_fully_contained	135	0	2	2	0
GCA_022459135.1|CP091363.1|tet(B)|2345872|2347074	blk002412	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.2	1325	0	complete_and_fully_contained	745	0	3	1	0
GCA_022459135.1|CP091363.1|sul2|2347695|2348507	blk002412	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.2	93	0	complete_and_fully_contained	22	0	3	1	0
GCA_022459135.1|CP091363.1|blaOXA-23|2358332|2359150	blk002412	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.2	106	0	complete_and_fully_contained	35	0	3	1	0
GCA_022459135.1|CP091363.1|ant(3'')-IIa|2449697|2450482	blk002413	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCA_022459135.1|CP091363.1|blaADC-30|3776119|3777267	blk002414	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	1.0	81	0	partial_or_boundary_limited		1	0	0	1
GCA_022459155.1|CP091364.1|ant(3'')-IIa|1092413|1093198	blk002415	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCA_022459155.1|CP091364.1|blaOXA-23|1175707|1176525	blk002416	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.25	106	0	complete_and_fully_contained	35	0	3	0	0
GCA_022459155.1|CP091364.1|tet(B)|1179976|1181175	blk002416	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.25	1325	0	complete_and_fully_contained	706	0	3	0	0
GCA_022459155.1|CP091364.1|aph(6)-Id|1184551|1185384	blk002416	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.25	558	0	complete_and_fully_contained	0	0	2	1	0
GCA_022459155.1|CP091364.1|aph(3'')-Ib|1185387|1186187	blk002416	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.25	1394	0	complete_and_fully_contained	0	0	2	1	0
GCA_022459155.1|CP091364.1|blaOXA-23|2120773|2121591	blk002417	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	1.0	106	0	complete_and_fully_contained	57	0	2	0	0
GCA_022459155.1|CP091364.1|sul1|2293393|2294229	blk002418	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.5	438	0	complete_and_fully_contained	386	0	3	1	0
GCA_022459155.1|CP091364.1|catA1|2301352|2302008	blk002418	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.5	648	0	complete_and_fully_contained	2644	0	4	0	0
GCA_022459155.1|CP091364.1|blaOXA-66|2747247|2748068	blk002419	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCA_022459155.1|CP091364.1|mph(E)|3590796|3591677	blk002420	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.3333333333333333	647	0	complete_and_fully_contained	1879	0	2	0	0
GCA_022459155.1|CP091364.1|msr(E)|3591736|3593208	blk002420	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.3333333333333333	399	0	complete_and_fully_contained	348	0	2	0	0
GCA_022459155.1|CP091364.1|armA|3595510|3596280	blk002420	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.3333333333333333	326	0	complete_and_fully_contained	0	0	2	0	0
GCA_022459155.1|CP091364.1|blaADC-73|3815484|3816632	blk002421	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	1.0	81	0	no_structurally_resolved_IS		1	0	0	0
GCA_022459175.1|CP091365.1|tet(B)|49084|50283	blk002422	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.3333333333333333	1325	0	complete_and_fully_contained	706	0	1	0	0
GCA_022459175.1|CP091365.1|aph(6)-Id|53659|54492	blk002422	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.3333333333333333	558	0	complete_and_fully_contained	0	0	1	0	0
GCA_022459175.1|CP091365.1|aph(3'')-Ib|54495|55295	blk002422	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.3333333333333333	1394	0	complete_and_fully_contained	0	0	1	0	0
GCA_022459175.1|CP091365.1|aph(3')-Ia|1040917|1041729	blk002423	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.25	130	0	complete_and_fully_contained	67	0	2	1	0
GCA_022459175.1|CP091365.1|sul1|1043834|1044670	blk002423	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.25	1271	0	complete_and_fully_contained	1219	0	3	0	0
GCA_022459175.1|CP091365.1|aadA1|1045178|1045966	blk002423	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.25	2217	0	complete_and_fully_contained	2563	0	3	0	0
GCA_022459175.1|CP091365.1|aac(3)-Ia|1047551|1048012	blk002423	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.25	171	0	complete_and_fully_contained	3247	0	3	0	0
GCA_022459175.1|CP091365.1|blaOXA-66|1514784|1515605	blk002424	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCA_022459175.1|CP091365.1|blaADC-30|2555121|2556269	blk002425	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	1.0	81	0	no_structurally_resolved_IS		1	0	0	0
GCA_022459175.1|CP091365.1|blaOXA-23|2913493|2914311	blk002426	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	1.0	106	0	complete_and_fully_contained	35	0	2	0	0
GCA_022459175.1|CP091365.1|ant(3'')-IIa|3959767|3960552	blk002427	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCA_022459295.1|CP091366.1|tet(B)|49470|50669	blk002428	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.3333333333333333	1325	0	complete_and_fully_contained	706	0	1	0	0
GCA_022459295.1|CP091366.1|aph(6)-Id|54045|54878	blk002428	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.3333333333333333	558	0	complete_and_fully_contained	0	0	1	0	0
GCA_022459295.1|CP091366.1|aph(3'')-Ib|54881|55681	blk002428	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.3333333333333333	1394	0	complete_and_fully_contained	0	0	1	0	0
GCA_022459295.1|CP091366.1|aph(3')-Ia|1041290|1042102	blk002429	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.25	130	0	complete_and_fully_contained	67	0	2	1	0
GCA_022459295.1|CP091366.1|sul1|1044207|1045043	blk002429	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.25	1271	0	complete_and_fully_contained	1219	0	3	0	0
GCA_022459295.1|CP091366.1|aadA1|1045551|1046339	blk002429	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.25	2217	0	complete_and_fully_contained	2563	0	3	0	0
GCA_022459295.1|CP091366.1|aac(3)-Ia|1047924|1048385	blk002429	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.25	171	0	complete_and_fully_contained	3247	0	3	0	0
GCA_022459295.1|CP091366.1|blaOXA-66|1492681|1493502	blk002430	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCA_022459295.1|CP091366.1|blaADC-30|2534194|2535342	blk002431	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	1.0	81	0	no_structurally_resolved_IS		1	0	0	0
GCA_022459295.1|CP091366.1|blaOXA-23|2892566|2893384	blk002432	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	1.0	106	0	complete_and_fully_contained	35	0	2	0	0
GCA_022459295.1|CP091366.1|ant(3'')-IIa|3938881|3939666	blk002433	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCA_022459415.1|CP091367.1|blaOXA-69|721074|721895	blk002434	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	1.0	79	0	partial_or_boundary_limited		1	0	0	1
GCA_022459415.1|CP091367.1|blaADC-75|1675880|1677028	blk002435	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	1.0	81	0	no_structurally_resolved_IS		1	0	0	0
GCA_022459415.1|CP091367.1|ant(3'')-IIa|3096625|3097410	blk002436	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCA_022459415.1|CP091367.1|sul1|3189658|3190494	blk002437	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.125	1138	0	complete_and_fully_contained	936	0	2	4	1
GCA_022459415.1|CP091367.1|tet(A)|3198056|3199252	blk002437	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.125	1408	0	complete_and_fully_contained	5436	0	1	5	1
GCA_022459415.1|CP091367.1|catA1|3203104|3203760	blk002437	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.125	312	0	complete_and_fully_contained	5775	0	1	5	1
GCA_022459415.1|CP091367.1|blaTEM-1|3208656|3209513	blk002437	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.125	74	0	complete_and_fully_contained	22	0	3	3	1
GCA_022459415.1|CP091367.1|aph(3')-Ia|3215293|3216105	blk002437	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.125	130	0	complete_and_fully_contained	67	0	3	3	1
GCA_022459415.1|CP091367.1|aac(3)-Ia|3218716|3219177	blk002437	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.125	171	0	complete_and_fully_contained	1725	0	4	2	1
GCA_022459415.1|CP091367.1|aadA1|3220224|3221012	blk002437	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.125	1679	0	complete_and_fully_contained	3233	0	3	3	1
GCA_022459415.1|CP091367.1|sul1|3221520|3222356	blk002437	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.125	1298	0	complete_and_fully_contained	2727	0	3	3	1
GCA_022459595.1|CP091368.1|mph(E)|231647|232528	blk002438	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.3333333333333333	647	0	complete_and_fully_contained	1879	0	2	0	0
GCA_022459595.1|CP091368.1|msr(E)|232587|234059	blk002438	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.3333333333333333	399	0	complete_and_fully_contained	348	0	2	0	0
GCA_022459595.1|CP091368.1|armA|236361|237131	blk002438	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.3333333333333333	326	0	complete_and_fully_contained	0	0	2	0	0
GCA_022459595.1|CP091368.1|blaADC-73|412765|413913	blk002439	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	1.0	81	0	no_structurally_resolved_IS		1	0	0	0
GCA_022459595.1|CP091368.1|ant(3'')-IIa|1423092|1423877	blk002440	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCA_022459595.1|CP091368.1|sul2|1832537|1833349	blk002441	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.2	93	0	complete_and_fully_contained	22	0	2	3	1
GCA_022459595.1|CP091368.1|blaOXA-23|1846519|1847337	blk002441	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.2	106	0	complete_and_fully_contained	35	0	3	2	1
GCA_022459595.1|CP091368.1|tet(B)|1850788|1851987	blk002441	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.2	1325	0	complete_and_fully_contained	706	0	3	2	1
GCA_022459595.1|CP091368.1|aph(6)-Id|1855363|1856196	blk002441	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.2	558	0	complete_and_fully_contained	0	0	2	3	1
GCA_022459595.1|CP091368.1|aph(3'')-Ib|1856199|1856999	blk002441	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.2	1394	0	complete_and_fully_contained	0	0	2	3	1
GCA_022459595.1|CP091368.1|blaTEM-1|2907492|2908349	blk002442	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.5	74	0	complete_and_fully_contained	22	0	4	1	0
GCA_022459595.1|CP091368.1|aph(3')-Ia|2913954|2914766	blk002442	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.5	130	0	complete_and_fully_contained	67	0	5	0	0
GCA_022459595.1|CP091368.1|blaOXA-23|2996423|2997241	blk002443	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	1.0	106	0	complete_and_fully_contained	35	0	2	0	0
GCA_022459595.1|CP091368.1|blaOXA-66|3359282|3360103	blk002444	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	1.0	8514	0	complete_and_fully_contained	8442	0	1	0	0
GCA_022459755.2|CP091369.1|blaOXA-90|1215896|1216717	blk002445	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCA_022459755.2|CP091369.1|blaADC|2286352|2287497	blk002446	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	1.0	81	0	no_structurally_resolved_IS		1	0	0	0
GCA_022459755.2|CP091369.1|ant(3'')-IIa|3308547|3309332	blk002447	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCA_022459755.2|CP091369.1|mph(E)|3577055|3577936	blk002448	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.2	1789	0	complete_and_fully_contained	1726	0	3	0	2
GCA_022459755.2|CP091369.1|msr(E)|3577995|3579467	blk002448	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.2	399	0	complete_and_fully_contained	348	0	3	0	2
GCA_022459755.2|CP091369.1|armA|3581769|3582539	blk002448	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.2	326	0	complete_and_fully_contained	0	0	3	0	2
GCA_022459755.2|CP091369.1|sul1|3585887|3586723	blk002448	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.2	408	0	complete_and_fully_contained	1821	0	2	1	2
GCA_022459755.2|CP091369.1|aadA5|3587235|3588020	blk002448	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.2	386	0	complete_and_fully_contained	3169	0	2	1	2
GCA_022459755.2|CP091369.1|aac(6')-Ian|3615414|3615983	blk002449	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.3333333333333333	285	0	complete_and_fully_contained	233	0	2	0	3
GCA_022459755.2|CP091369.1|floR|3618998|3620209	blk002449	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.3333333333333333	448	0	complete_and_fully_contained	1964	0	2	0	3
GCA_022459755.2|CP091369.1|sul2|3622718|3623530	blk002449	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.3333333333333333	568	0	complete_and_fully_contained	1236	0	2	0	3
GCA_022459875.1|CP091370.1|blaOXA-23|337178|337996	blk002450	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	1.0	106	0	complete_and_fully_contained	35	0	2	0	0
GCA_022459875.1|CP091370.1|blaADC-25|860478|861626	blk002451	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	1.0	81	0	partial_or_boundary_limited		1	0	0	1
GCA_022459875.1|CP091370.1|blaOXA-66|1959850|1960671	blk002452	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCA_022459875.1|CP091370.1|aac(3)-Ia|2412066|2412527	blk002453	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	1.0	152	0	complete_and_fully_contained	838	0	2	0	0
GCA_022459875.1|CP091370.1|aph(3'')-Ib|3446438|3447238	blk002454	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.16666666666666666	1843	0	complete_and_fully_contained	2181	0	1	1	1
GCA_022459875.1|CP091370.1|aph(3')-VIb|3447647|3448423	blk002454	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.16666666666666666	658	0	complete_and_fully_contained	996	0	2	0	1
GCA_022459875.1|CP091370.1|blaPER-1|3450819|3451742	blk002454	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.16666666666666666	107	0	complete_and_fully_contained	14	0	2	0	1
GCA_022459875.1|CP091370.1|aph(3'')-Ib|3454082|3454882	blk002454	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.16666666666666666	116	0	complete_and_fully_contained	1069	0	2	0	1
GCA_022459875.1|CP091370.1|aph(6)-Id|3454885|3455718	blk002454	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.16666666666666666	558	0	complete_and_fully_contained	233	0	2	0	1
GCA_022459875.1|CP091370.1|sul2|3458337|3459149	blk002454	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.16666666666666666	93	0	complete_and_fully_contained	0	0	2	0	1
GCA_022459875.1|CP091370.1|ant(3'')-IIa|3554221|3555006	blk002455	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	A	1.0		1	no_structurally_resolved_IS		1	0	0	0
GCA_022459875.1|CP091370.1|blaOXA-23|3704274|3705092	blk002456	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	1.0	106	0	complete_and_fully_contained	35	0	3	0	0
GCA_022460015.1|CP091371.1|tet(B)|5809|7008	blk002457	PRJNA798866	Acinetobacter baumannii	Acinetobacter	A. baumannii	B	0.3333333333333333	4106	0	complete_and_fully_contained	4897	0	1	0	0
